Email,Major Name,Degree Type
jt935@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1723@illinois.edu,Computer Science + Music, BS
jt801@illinois.edu,Computer Science + Astronomy, BSLAS
jt3532@illinois.edu,Computer Science + Advertising, BS
jt3195@illinois.edu,Computer Science + Animal Sciences, BS
jt1431@illinois.edu,Computer Science + Education, BS
jt4192@illinois.edu,Computer Science + Philosophy, BSLAS
jt394@illinois.edu,Computer Engineering, BS
jt4278@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt4213@illinois.edu,Computer Science + Physics, BS
jt4498@illinois.edu,Computer Science + Physics, BS
jt1929@illinois.edu,Computer Science + Animal Sciences, BS
jt4753@illinois.edu,Mathematics & Computer Science, BSLAS
jt5457@illinois.edu,Mathematics & Computer Science, BSLAS
jt2731@illinois.edu,Computer Science + Education, BS
jt1411@illinois.edu,Computer Science + Advertising, BS
jt5985@illinois.edu,Computer Science & Music, BS
jt3293@illinois.edu,Computer Science + Philosophy, BSLAS
jt5221@illinois.edu,Computer Science + Economics, BSLAS
jt2373@illinois.edu,Computer Science + Advertising, BS
jt2778@illinois.edu,Computer Engineering, BS
jt5855@illinois.edu,Computer Science + Economics, BSLAS
jt156@illinois.edu,Computer Science + Music, BS
jt4246@illinois.edu,Computer Science + Linguistics, BSLAS
jt2195@illinois.edu,Computer Science + Bioengineering, BS
jt4031@illinois.edu,Computer Science + Crop Sciences, BS
jt833@illinois.edu,Mathematics & Computer Science, BSLAS
jt749@illinois.edu,Computer Science + Philosophy, BSLAS
jt2049@illinois.edu,Computer Science + Bioengineering, BS
jt724@illinois.edu,Computer Science + Animal Sciences, BS
jt5174@illinois.edu,Computer Science + Economics, BSLAS
jt4861@illinois.edu,Computer Science + Chemistry, BSLAS
jt2233@illinois.edu,Computer Science + Chemistry, BSLAS
jt934@illinois.edu,Computer Science + Physics, BS
jt5569@illinois.edu,Computer Science + Crop Sciences, BS
jt4349@illinois.edu,Statistics & Computer Science, BSLAS
jt1420@illinois.edu,Computer Science + Crop Sciences, BS
jt2312@illinois.edu,Computer Science + Music, BS
jt2858@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3999@illinois.edu,Computer Science + Economics, BSLAS
jt4002@illinois.edu,Computer Science + Philosophy, BSLAS
jt5381@illinois.edu,Computer Science + Physics, BS
jt2721@illinois.edu,Computer Science + Philosophy, BSLAS
jt4659@illinois.edu,Computer Science + Advertising, BS
jt2193@illinois.edu,Computer Science, BS
jt2955@illinois.edu,Computer Science + Anthropology, BSLAS
jt2305@illinois.edu,Computer Science & Music, BS
jt5400@illinois.edu,Computer Science + Crop Sciences, BS
jt2406@illinois.edu,Computer Science + Linguistics, BSLAS
jt2836@illinois.edu,Mathematics & Computer Science, BSLAS
jt3150@illinois.edu,Computer Science + Philosophy, BSLAS
jt2845@illinois.edu,Computer Science & Music, BS
jt75@illinois.edu,Computer Science, BS
jt4243@illinois.edu,Computer Science + Physics, BS
jt4162@illinois.edu,Computer Science + Advertising, BS
jt264@illinois.edu,Computer Science & Music, BS
jt3514@illinois.edu,Computer Science + Anthropology, BSLAS
jt2951@illinois.edu,Computer Science + Advertising, BS
jt3159@illinois.edu,Computer Science + Advertising, BS
jt1379@illinois.edu,Computer Science, BS
jt5044@illinois.edu,Computer Science + Bioengineering, BS
jt229@illinois.edu,Computer Science + Anthropology, BSLAS
jt510@illinois.edu,Computer Science + Music, BS
jt1825@illinois.edu,Computer Science & Music, BS
jt16@illinois.edu,Computer Science + Physics, BS
jt5851@illinois.edu,Computer Science + Education, BS
jt5464@illinois.edu,Computer Science + Crop Sciences, BS
jt1935@illinois.edu,Computer Science + Animal Sciences, BS
jt3259@illinois.edu,Computer Science + Crop Sciences, BS
jt4494@illinois.edu,Computer Science + Anthropology, BSLAS
jt2428@illinois.edu,Mathematics & Computer Science, BSLAS
jt5716@illinois.edu,Computer Science + Philosophy, BSLAS
jt2843@illinois.edu,Computer Science + Crop Sciences, BS
jt1290@illinois.edu,Computer Science + Chemistry, BSLAS
jt5103@illinois.edu,Computer Science + Education, BS
jt671@illinois.edu,Computer Science + Economics, BSLAS
jt1911@illinois.edu,Computer Science + Philosophy, BSLAS
jt1368@illinois.edu,Computer Science + Linguistics, BSLAS
jt1654@illinois.edu,Computer Science + Astronomy, BSLAS
jt2976@illinois.edu,Computer Science + Chemistry, BSLAS
jt2288@illinois.edu,Computer Science + Economics, BSLAS
jt5298@illinois.edu,Mathematics & Computer Science, BSLAS
jt4679@illinois.edu,Computer Science & Music, BS
jt1883@illinois.edu,Computer Science + Anthropology, BSLAS
jt4566@illinois.edu,Computer Science + Chemistry, BSLAS
jt1656@illinois.edu,Computer Science + Economics, BSLAS
jt1154@illinois.edu,Mathematics & Computer Science, BSLAS
jt5706@illinois.edu,Mathematics & Computer Science, BSLAS
jt1483@illinois.edu,Computer Science + Animal Sciences, BS
jt15@illinois.edu,Computer Science + Anthropology, BSLAS
jt1205@illinois.edu,Computer Science + Chemistry, BSLAS
jt1408@illinois.edu,Computer Science + Chemistry, BSLAS
jt5367@illinois.edu,Statistics & Computer Science, BSLAS
jt1021@illinois.edu,Mathematics & Computer Science, BSLAS
jt5028@illinois.edu,Computer Science & Music, BS
jt144@illinois.edu,Computer Science, BS
jt4812@illinois.edu,Computer Science + Crop Sciences, BS
jt1072@illinois.edu,Computer Science + Physics, BS
jt4956@illinois.edu,Computer Science + Bioengineering, BS
jt2079@illinois.edu,Computer Science + Astronomy, BSLAS
jt2676@illinois.edu,Computer Engineering, BS
jt1295@illinois.edu,Statistics & Computer Science, BSLAS
jt1334@illinois.edu,Computer Science + Education, BS
jt5219@illinois.edu,Computer Science + Chemistry, BSLAS
jt4235@illinois.edu,Mathematics & Computer Science, BSLAS
jt5051@illinois.edu,Computer Science & Music, BS
jt2529@illinois.edu,Computer Science + Animal Sciences, BS
jt505@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1921@illinois.edu,Computer Science + Animal Sciences, BS
jt1564@illinois.edu,Computer Science + Advertising, BS
jt3597@illinois.edu,Computer Science + Advertising, BS
jt2688@illinois.edu,Computer Science + Linguistics, BSLAS
jt4000@illinois.edu,Computer Science + Education, BS
jt3676@illinois.edu,Computer Science + Animal Sciences, BS
jt1096@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt195@illinois.edu,Mathematics & Computer Science, BSLAS
jt5325@illinois.edu,Computer Science + Astronomy, BSLAS
jt5110@illinois.edu,Computer Science + Animal Sciences, BS
jt3164@illinois.edu,Computer Science + Chemistry, BSLAS
jt2659@illinois.edu,Computer Science + Animal Sciences, BS
jt5052@illinois.edu,Statistics & Computer Science, BSLAS
jt4051@illinois.edu,Mathematics & Computer Science, BSLAS
jt3784@illinois.edu,Computer Science + Astronomy, BSLAS
jt2830@illinois.edu,Computer Science + Chemistry, BSLAS
jt1062@illinois.edu,Computer Science + Anthropology, BSLAS
jt4253@illinois.edu,Computer Engineering, BS
jt1046@illinois.edu,Computer Science + Bioengineering, BS
jt3447@illinois.edu,Computer Science + Animal Sciences, BS
jt76@illinois.edu,Computer Science + Chemistry, BSLAS
jt617@illinois.edu,Computer Science + Philosophy, BSLAS
jt453@illinois.edu,Computer Science + Education, BS
jt1343@illinois.edu,Computer Science + Anthropology, BSLAS
jt5098@illinois.edu,Computer Science + Crop Sciences, BS
jt1100@illinois.edu,Computer Science + Linguistics, BSLAS
jt468@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2730@illinois.edu,Computer Science + Philosophy, BSLAS
jt552@illinois.edu,Computer Science + Music, BS
jt3936@illinois.edu,Computer Science + Music, BS
jt3897@illinois.edu,Computer Science + Education, BS
jt1680@illinois.edu,Computer Engineering, BS
jt6@illinois.edu,Computer Science + Philosophy, BSLAS
jt3343@illinois.edu,Computer Science + Bioengineering, BS
jt2782@illinois.edu,Computer Science + Linguistics, BSLAS
jt236@illinois.edu,Computer Science, BS
jt4418@illinois.edu,Computer Science + Philosophy, BSLAS
jt5331@illinois.edu,Computer Science + Chemistry, BSLAS
jt1957@illinois.edu,Computer Science & Music, BS
jt194@illinois.edu,Computer Science + Advertising, BS
jt5225@illinois.edu,Computer Science + Linguistics, BSLAS
jt5746@illinois.edu,Computer Science, BS
jt408@illinois.edu,Computer Science + Advertising, BS
jt314@illinois.edu,Computer Science + Philosophy, BSLAS
jt455@illinois.edu,Computer Science + Crop Sciences, BS
jt5095@illinois.edu,Computer Science + Chemistry, BSLAS
jt5856@illinois.edu,Computer Science + Animal Sciences, BS
jt2480@illinois.edu,Mathematics & Computer Science, BSLAS
jt3728@illinois.edu,Mathematics & Computer Science, BSLAS
jt1639@illinois.edu,Computer Science, BS
jt1390@illinois.edu,Computer Science + Education, BS
jt3290@illinois.edu,Computer Science + Bioengineering, BS
jt3904@illinois.edu,Computer Science + Philosophy, BSLAS
jt5417@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1651@illinois.edu,Computer Science + Anthropology, BSLAS
jt3093@illinois.edu,Computer Science + Physics, BS
jt5623@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt5326@illinois.edu,Computer Science + Education, BS
jt3786@illinois.edu,Computer Science + Chemistry, BSLAS
jt1861@illinois.edu,Computer Engineering, BS
jt4871@illinois.edu,Computer Engineering, BS
jt1204@illinois.edu,Computer Science + Animal Sciences, BS
jt2014@illinois.edu,Computer Science + Bioengineering, BS
jt5687@illinois.edu,Computer Science + Anthropology, BSLAS
jt536@illinois.edu,Computer Science + Astronomy, BSLAS
jt4789@illinois.edu,Computer Science + Animal Sciences, BS
jt1157@illinois.edu,Computer Science + Chemistry, BSLAS
jt2856@illinois.edu,Computer Science + Chemistry, BSLAS
jt1662@illinois.edu,Computer Science & Music, BS
jt126@illinois.edu,Computer Science + Crop Sciences, BS
jt4594@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3891@illinois.edu,Computer Science & Music, BS
jt5105@illinois.edu,Computer Science + Advertising, BS
jt3560@illinois.edu,Computer Science + Education, BS
jt187@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2630@illinois.edu,Computer Science + Economics, BSLAS
jt5420@illinois.edu,Computer Science + Education, BS
jt4768@illinois.edu,Statistics & Computer Science, BSLAS
jt389@illinois.edu,Computer Science + Crop Sciences, BS
jt5691@illinois.edu,Computer Science + Chemistry, BSLAS
jt2538@illinois.edu,Computer Science & Music, BS
jt5446@illinois.edu,Computer Science, BS
jt962@illinois.edu,Computer Science & Music, BS
jt881@illinois.edu,Computer Science + Physics, BS
jt5550@illinois.edu,Computer Science + Advertising, BS
jt5340@illinois.edu,Computer Science + Advertising, BS
jt1301@illinois.edu,Computer Science + Philosophy, BSLAS
jt5068@illinois.edu,Computer Science + Economics, BSLAS
jt635@illinois.edu,Computer Engineering, BS
jt4496@illinois.edu,Computer Science + Chemistry, BSLAS
jt147@illinois.edu,Computer Science + Linguistics, BSLAS
jt1644@illinois.edu,Statistics & Computer Science, BSLAS
jt1868@illinois.edu,Computer Science + Crop Sciences, BS
jt2114@illinois.edu,Computer Science + Advertising, BS
jt3978@illinois.edu,Computer Science + Physics, BS
jt1198@illinois.edu,Computer Science + Bioengineering, BS
jt4596@illinois.edu,Computer Science + Economics, BSLAS
jt4684@illinois.edu,Computer Science + Chemistry, BSLAS
jt5626@illinois.edu,Computer Science + Music, BS
jt3100@illinois.edu,Statistics & Computer Science, BSLAS
jt4561@illinois.edu,Computer Science + Anthropology, BSLAS
jt4339@illinois.edu,Computer Science + Education, BS
jt1727@illinois.edu,Computer Engineering, BS
jt4254@illinois.edu,Computer Science + Bioengineering, BS
jt1881@illinois.edu,Computer Science + Crop Sciences, BS
jt3021@illinois.edu,Computer Science & Music, BS
jt3835@illinois.edu,Computer Science + Crop Sciences, BS
jt972@illinois.edu,Computer Science + Astronomy, BSLAS
jt3318@illinois.edu,Computer Science + Anthropology, BSLAS
jt1059@illinois.edu,Computer Engineering, BS
jt4060@illinois.edu,Computer Science + Crop Sciences, BS
jt1710@illinois.edu,Computer Science + Animal Sciences, BS
jt3646@illinois.edu,Computer Science + Education, BS
jt1422@illinois.edu,Computer Science + Crop Sciences, BS
jt517@illinois.edu,Computer Science + Education, BS
jt3523@illinois.edu,Computer Science + Education, BS
jt1615@illinois.edu,Computer Science + Music, BS
jt5744@illinois.edu,Mathematics & Computer Science, BSLAS
jt451@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3601@illinois.edu,Computer Engineering, BS
jt1055@illinois.edu,Computer Science & Music, BS
jt613@illinois.edu,Computer Science + Education, BS
jt3310@illinois.edu,Computer Science & Music, BS
jt2579@illinois.edu,Computer Science & Music, BS
jt2545@illinois.edu,Computer Science + Physics, BS
jt5489@illinois.edu,Computer Science + Crop Sciences, BS
jt5071@illinois.edu,Computer Science + Philosophy, BSLAS
jt1067@illinois.edu,Computer Science + Animal Sciences, BS
jt5931@illinois.edu,Computer Science + Crop Sciences, BS
jt3917@illinois.edu,Computer Science + Economics, BSLAS
jt873@illinois.edu,Computer Science + Animal Sciences, BS
jt5607@illinois.edu,Computer Science + Advertising, BS
jt5187@illinois.edu,Computer Science + Anthropology, BSLAS
jt3083@illinois.edu,Computer Science + Physics, BS
jt5923@illinois.edu,Computer Science + Physics, BS
jt4324@illinois.edu,Computer Science + Physics, BS
jt4877@illinois.edu,Statistics & Computer Science, BSLAS
jt3471@illinois.edu,Computer Science, BS
jt2161@illinois.edu,Computer Science & Music, BS
jt3859@illinois.edu,Computer Engineering, BS
jt780@illinois.edu,Computer Engineering, BS
jt3894@illinois.edu,Computer Science & Music, BS
jt1121@illinois.edu,Computer Science + Education, BS
jt450@illinois.edu,Computer Science + Advertising, BS
jt4159@illinois.edu,Computer Science + Anthropology, BSLAS
jt155@illinois.edu,Computer Science + Chemistry, BSLAS
jt1674@illinois.edu,Mathematics & Computer Science, BSLAS
jt11@illinois.edu,Computer Science + Anthropology, BSLAS
jt204@illinois.edu,Computer Science + Physics, BS
jt2670@illinois.edu,Computer Science + Philosophy, BSLAS
jt4321@illinois.edu,Computer Science + Chemistry, BSLAS
jt4094@illinois.edu,Computer Science + Physics, BS
jt1806@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1105@illinois.edu,Computer Science + Philosophy, BSLAS
jt2155@illinois.edu,Computer Science + Linguistics, BSLAS
jt5973@illinois.edu,Computer Science + Anthropology, BSLAS
jt4848@illinois.edu,Computer Science + Economics, BSLAS
jt5318@illinois.edu,Computer Science + Music, BS
jt5352@illinois.edu,Computer Science + Advertising, BS
jt1885@illinois.edu,Computer Science + Bioengineering, BS
jt988@illinois.edu,Computer Science + Economics, BSLAS
jt3402@illinois.edu,Computer Science + Anthropology, BSLAS
jt5900@illinois.edu,Computer Science + Education, BS
jt4300@illinois.edu,Computer Science + Animal Sciences, BS
jt5084@illinois.edu,Computer Science + Education, BS
jt382@illinois.edu,Computer Science + Linguistics, BSLAS
jt180@illinois.edu,Computer Science + Economics, BSLAS
jt5118@illinois.edu,Mathematics & Computer Science, BSLAS
jt607@illinois.edu,Computer Science + Music, BS
jt4385@illinois.edu,Computer Science + Physics, BS
jt177@illinois.edu,Computer Engineering, BS
jt1856@illinois.edu,Computer Science + Astronomy, BSLAS
jt4352@illinois.edu,Computer Science + Philosophy, BSLAS
jt620@illinois.edu,Mathematics & Computer Science, BSLAS
jt110@illinois.edu,Computer Science + Bioengineering, BS
jt942@illinois.edu,Computer Science + Education, BS
jt4491@illinois.edu,Computer Science + Advertising, BS
jt3429@illinois.edu,Computer Science + Chemistry, BSLAS
jt3168@illinois.edu,Computer Science + Linguistics, BSLAS
jt118@illinois.edu,Computer Science + Animal Sciences, BS
jt3078@illinois.edu,Computer Science + Bioengineering, BS
jt5949@illinois.edu,Computer Science + Physics, BS
jt2018@illinois.edu,Computer Science + Philosophy, BSLAS
jt3924@illinois.edu,Computer Science, BS
jt3308@illinois.edu,Mathematics & Computer Science, BSLAS
jt2024@illinois.edu,Computer Engineering, BS
jt3688@illinois.edu,Computer Engineering, BS
jt4373@illinois.edu,Computer Science + Chemistry, BSLAS
jt2715@illinois.edu,Computer Science + Chemistry, BSLAS
jt1805@illinois.edu,Computer Science, BS
jt4@illinois.edu,Computer Science + Education, BS
jt277@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt168@illinois.edu,Computer Science + Advertising, BS
jt5530@illinois.edu,Computer Science & Music, BS
jt321@illinois.edu,Computer Engineering, BS
